P1,P2,Surface,PointServer,PointWinner,P1Score,P2Score
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,15,30
Novak Djokovic,Roberto Carballes Baena,hard,2,2,15,40
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,0
Novak Djokovic,Roberto Carballes Baena,hard,1,2,30,15
Novak Djokovic,Roberto Carballes Baena,hard,1,2,30,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,15,15
Novak Djokovic,Roberto Carballes Baena,hard,2,1,30,15
Novak Djokovic,Roberto Carballes Baena,hard,2,1,40,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,40,30
Novak Djokovic,Roberto Carballes Baena,hard,2,2,40,40
Novak Djokovic,Roberto Carballes Baena,hard,2,2,40,AD
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,1,2,15,15
Novak Djokovic,Roberto Carballes Baena,hard,1,2,15,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,2,1,30,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,30,15
Novak Djokovic,Roberto Carballes Baena,hard,2,1,40,15
Novak Djokovic,Roberto Carballes Baena,hard,2,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,15,15
Novak Djokovic,Roberto Carballes Baena,hard,2,1,30,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,30,30
Novak Djokovic,Roberto Carballes Baena,hard,2,1,40,30
Novak Djokovic,Roberto Carballes Baena,hard,2,2,40,40
Novak Djokovic,Roberto Carballes Baena,hard,2,2,40,AD
Novak Djokovic,Roberto Carballes Baena,hard,2,1,40,40
Novak Djokovic,Roberto Carballes Baena,hard,2,1,AD,40
Novak Djokovic,Roberto Carballes Baena,hard,2,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,30
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,40
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,30
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,30
Novak Djokovic,Roberto Carballes Baena,hard,2,1,30,30
Novak Djokovic,Roberto Carballes Baena,hard,2,1,40,30
Novak Djokovic,Roberto Carballes Baena,hard,2,2,40,40
Novak Djokovic,Roberto Carballes Baena,hard,2,1,AD,40
Novak Djokovic,Roberto Carballes Baena,hard,2,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,0
Novak Djokovic,Roberto Carballes Baena,hard,1,2,40,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,30
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,40
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,40
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,15
Novak Djokovic,Roberto Carballes Baena,hard,1,2,40,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,15,30
Novak Djokovic,Roberto Carballes Baena,hard,2,2,15,40
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,15
Novak Djokovic,Roberto Carballes Baena,hard,1,2,40,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,15,30
Novak Djokovic,Roberto Carballes Baena,hard,2,1,30,30
Novak Djokovic,Roberto Carballes Baena,hard,2,1,40,30
Novak Djokovic,Roberto Carballes Baena,hard,2,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,1,2,15,15
Novak Djokovic,Roberto Carballes Baena,hard,1,2,15,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,30
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,15,30
Novak Djokovic,Roberto Carballes Baena,hard,2,1,30,30
Novak Djokovic,Roberto Carballes Baena,hard,2,2,30,40
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,0
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,0
Novak Djokovic,Roberto Carballes Baena,hard,1,2,30,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,30
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,40
Novak Djokovic,Roberto Carballes Baena,hard,2,1,15,40
Novak Djokovic,Roberto Carballes Baena,hard,2,1,30,40
Novak Djokovic,Roberto Carballes Baena,hard,2,1,40,40
Novak Djokovic,Roberto Carballes Baena,hard,2,2,40,AD
Novak Djokovic,Roberto Carballes Baena,hard,2,2,0,0
Novak Djokovic,Roberto Carballes Baena,hard,1,2,0,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,15,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,30,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,40,15
Novak Djokovic,Roberto Carballes Baena,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,0,0,0,0
Sam Querrey,Juan Ignacio Londero,hard,0,0,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,2,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,2,1,40,0
Sam Querrey,Juan Ignacio Londero,hard,2,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,30,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,30
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,40
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,30
Sam Querrey,Juan Ignacio Londero,hard,2,1,30,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,30,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,40,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,40,AD
Sam Querrey,Juan Ignacio Londero,hard,2,1,40,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,40,AD
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,2,40,40
Sam Querrey,Juan Ignacio Londero,hard,1,1,AD,40
Sam Querrey,Juan Ignacio Londero,hard,1,2,40,40
Sam Querrey,Juan Ignacio Londero,hard,1,2,40,AD
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,40
Sam Querrey,Juan Ignacio Londero,hard,1,2,40,AD
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,30,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,40,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,40,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,40,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,40,AD
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,40
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,40
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,2,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,30,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,30,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,30,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,40,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,AD,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,30,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,1,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,1,1
Sam Querrey,Juan Ignacio Londero,hard,2,2,1,2
Sam Querrey,Juan Ignacio Londero,hard,1,2,1,3
Sam Querrey,Juan Ignacio Londero,hard,1,1,2,3
Sam Querrey,Juan Ignacio Londero,hard,2,2,2,4
Sam Querrey,Juan Ignacio Londero,hard,2,2,2,5
Sam Querrey,Juan Ignacio Londero,hard,1,2,2,6
Sam Querrey,Juan Ignacio Londero,hard,1,1,3,6
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,40,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,30,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,40,15
Sam Querrey,Juan Ignacio Londero,hard,2,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,30,40
Sam Querrey,Juan Ignacio Londero,hard,2,1,40,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,40,AD
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,0
Sam Querrey,Juan Ignacio Londero,hard,1,1,40,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,40,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,30
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,40
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,30
Sam Querrey,Juan Ignacio Londero,hard,2,1,15,30
Sam Querrey,Juan Ignacio Londero,hard,2,2,15,40
Sam Querrey,Juan Ignacio Londero,hard,2,2,0,0
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,15
Sam Querrey,Juan Ignacio Londero,hard,1,1,15,15
Sam Querrey,Juan Ignacio Londero,hard,1,2,15,30
Sam Querrey,Juan Ignacio Londero,hard,1,1,30,30
Sam Querrey,Juan Ignacio Londero,hard,1,2,30,40
Sam Querrey,Juan Ignacio Londero,hard,1,2,0,0
Denis Kudla,Janko Tipsarevic,hard,0,0,0,0
Denis Kudla,Janko Tipsarevic,hard,0,0,0,0
Denis Kudla,Janko Tipsarevic,hard,2,2,0,15
Denis Kudla,Janko Tipsarevic,hard,2,2,0,30
Denis Kudla,Janko Tipsarevic,hard,2,2,0,40
Denis Kudla,Janko Tipsarevic,hard,2,1,15,40
Denis Kudla,Janko Tipsarevic,hard,2,2,0,0
Denis Kudla,Janko Tipsarevic,hard,1,2,0,15
Denis Kudla,Janko Tipsarevic,hard,1,1,15,15
Denis Kudla,Janko Tipsarevic,hard,1,2,15,30
Denis Kudla,Janko Tipsarevic,hard,1,1,30,30
Denis Kudla,Janko Tipsarevic,hard,1,2,30,40
Denis Kudla,Janko Tipsarevic,hard,1,1,40,40
Denis Kudla,Janko Tipsarevic,hard,1,2,40,AD
Denis Kudla,Janko Tipsarevic,hard,1,2,0,0
Denis Kudla,Janko Tipsarevic,hard,2,2,0,15
Denis Kudla,Janko Tipsarevic,hard,2,2,0,30
Denis Kudla,Janko Tipsarevic,hard,2,1,15,30
Denis Kudla,Janko Tipsarevic,hard,2,1,30,30
Denis Kudla,Janko Tipsarevic,hard,2,1,40,30
Denis Kudla,Janko Tipsarevic,hard,2,1,0,0
Denis Kudla,Janko Tipsarevic,hard,1,1,15,0
Denis Kudla,Janko Tipsarevic,hard,1,2,15,15
Denis Kudla,Janko Tipsarevic,hard,1,2,15,30
Denis Kudla,Janko Tipsarevic,hard,1,1,30,30
Denis Kudla,Janko Tipsarevic,hard,1,2,30,40
Denis Kudla,Janko Tipsarevic,hard,1,2,0,0
Denis Kudla,Janko Tipsarevic,hard,2,2,0,15
Denis Kudla,Janko Tipsarevic,hard,2,1,15,15
Denis Kudla,Janko Tipsarevic,hard,2,2,15,30
Denis Kudla,Janko Tipsarevic,hard,2,2,15,40
Denis Kudla,Janko Tipsarevic,hard,2,2,0,0
Denis Kudla,Janko Tipsarevic,hard,1,1,15,0
Denis Kudla,Janko Tipsarevic,hard,1,1,30,0
Denis Kudla,Janko Tipsarevic,hard,1,1,40,0
Denis Kudla,Janko Tipsarevic,hard,1,1,0,0
Denis Kudla,Janko Tipsarevic,hard,2,2,0,15
Denis Kudla,Janko Tipsarevic,hard,2,2,0,30
Denis Kudla,Janko Tipsarevic,hard,2,2,0,40
Denis Kudla,Janko Tipsarevic,hard,2,2,0,0
Denis Kudla,Janko Tipsarevic,hard,1,1,15,0
Denis Kudla,Janko Tipsarevic,hard,1,1,30,0
Denis Kudla,Janko Tipsarevic,hard,1,1,40,0
